,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,STEREO-A,STEREO-A,STEREO-A,STEREO-A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error
Time,,,,,,,,,,,,,,,,
2021-05-29 13:30:00,0.6911530721042901,355.8066642515121,109.28271539586044,5.729134488351312,1.0041803502262836,407.6666666666667,61.80017196328161,6.3212004515108084,0.9635837880672852,385.1333333333333,11.667187667747392,6.759402887632416,0.9512473648552323,382.74018145070494,-36.54357908472422,6.81227017354554
2021-05-29 13:45:00,0.6912471124847515,357.77461419356496,109.02139762438429,5.665201035918938,1.0041825514131655,405.22222222222223,62.1715952038559,6.399467597621948,0.963582799699687,384.84444444444443,11.714760798654538,6.769819743673209,0.9512518744871241,383.48511072107266,-36.66464352703122,6.785183214387686
2021-05-29 14:00:00,0.69134109886081,358.11143493652344,108.98074017137267,5.655007308374174,1.0041847521377267,401.75,62.70688512025474,6.513176658942888,0.9635818112666155,384.8333333333333,11.717581579466035,6.770227030371603,0.9512563729182401,383.337467443355,-36.64125154451437,6.790576574626455
2021-05-29 14:15:00,0.6914350312453611,358.11143493652344,108.98529875140486,5.655778510685227,1.0041869521858737,401.75,62.70705090503851,6.513194257135219,0.9635808227680936,384.8333333333333,11.718610854080993,6.770233432318842,0.9512608601485709,383.337467443355,-36.641724470156376,6.7906079883433454
2021-05-29 14:30:00,0.6915289096512904,355.73570126392804,109.31077949830475,5.734616936142112,1.0041891517850152,390.1666666666667,64.56129075961202,6.915411950413748,0.9635798342041709,380.51724137931035,12.423480223129815,6.928721814599925,0.9512653361781078,392.58441516153175,-38.10219419140541,6.466780895406941
2021-05-29 14:45:00,0.69162273409146,356.91492213559957,109.1555181480028,5.6964403795492276,1.0041913508933973,392.77777777777777,64.13396826487613,6.821551481644512,0.9635788455747903,378.45238095238096,12.76691189239439,7.006539148257007,0.9512698010068417,392.0950738911016,-38.02713888392241,6.48335832426511
2021-05-29 15:00:00,0.6917165045787215,356.43806610107424,109.2246036698595,5.712923049371951,1.004193549540527,393.5833333333333,64.00339593180018,6.792995687527822,0.9635778568800762,375.6140350877193,13.244750131251955,7.115679645130389,0.9512742546347642,391.94544840793986,-38.00448602029211,6.488460654115722
2021-05-29 15:15:00,0.6918102211259061,356.43806610107424,109.2291694099458,5.713699931723416,1.0041957473670815,393.5833333333333,64.00356476836672,6.7930140082464945,0.9635768681201121,375.6140350877193,13.245781018028069,7.115686381632881,0.9512786970618664,391.94544840793986,-38.004968320516376,6.488490361971324
2021-05-29 15:30:00,0.6919038837458766,353.0904064178467,109.69172683125046,5.8266468960738065,1.0041979449883935,410.0,61.4512160583738,6.247982919839112,0.9635758792948208,365.3448275862069,15.03381012266253,7.532812746076007,0.9512831282881383,391.8463838365343,-37.990124555627474,6.491881789188404
2021-05-29 15:45:00,0.6919974924514235,353.59934949372945,109.62614531629966,5.810168777793031,1.004200141783922,415.22222222222223,60.681722314384515,6.088413449091172,0.963574890404258,362.95454545454544,15.465296371636114,7.6352161785900945,0.9512875483135721,391.08497905523427,-37.87254740596782,6.517838168428347
2021-05-29 16:00:00,0.6920910472553511,354.05773296053445,109.56768613557242,5.795467565566808,1.0042023383688061,419.6666666666667,60.0419421362189,5.957410436451587,0.9635739014484882,362.864406779661,15.482673073349844,7.639125967431272,0.9512919571381586,390.32579908183976,-37.75485633934226,6.543875098128906
2021-05-29 16:15:00,0.6921845481704767,354.05773296053445,109.57227237514184,5.796253427781605,1.0042045341859522,419.6666666666667,60.0420998442444,5.957426475457281,0.9635729124275533,362.864406779661,15.483706248485475,7.63913320793092,0.9512963547618887,390.32579908183976,-37.75534057381153,6.5439047488378685
2021-05-29 16:30:00,0.6922779952095657,350.1413214011271,110.12110262789899,5.931465198077709,1.0042067294308008,414.3333333333333,60.81183667017617,6.1151885545715405,0.9635719233414699,376.03333333333336,13.18004552024452,7.099436873654615,0.951300741184754,386.18770220388774,-37.103509035566326,6.688492039875517
2021-05-29 16:45:00,0.6923713883853945,348.6967932659647,110.32960557504461,5.983050985660083,1.0042089243046008,410.1111111111111,61.43544360258499,6.244606053198875,0.9635709341902837,374.64444444444445,13.41650338268002,7.153597441671429,0.951305116406745,386.7021648598133,-37.185850451671286,6.670288818837925
2021-05-29 17:00:00,0.6924647277107273,348.88145792985165,110.30811743329743,5.977331126785785,1.0042111186913665,409.9166666666667,61.464625530027924,6.25068146834584,0.9635699449740037,372.64406779661016,13.759697446032561,7.232705341522757,0.9513094804278532,387.1014082665537,-37.249710276575584,6.656220660850037
2021-05-29 17:15:00,0.6925580131983036,348.88145792985165,110.31277770802399,5.97813933935163,1.0042133124512747,409.9166666666667,61.464786597034745,6.250698267087812,0.9635689556927458,372.64406779661016,13.760729155053312,7.2327122047765435,0.9513138332480707,387.1014082665537,-37.25019532054992,6.656250504419037
2021-05-29 17:30:00,0.692651244860857,341.1143093766837,111.44241576315873,6.263274805531877,1.0042155058099265,403.6666666666667,62.41265695278945,6.450288295547644,0.9635679663464439,367.4642857142857,14.665072096217472,7.443802745153618,0.9513181748673873,383.2663172304241,-36.63643631288353,6.793595421663291
