,PSP,PSP,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,STEREO-A,STEREO-A,STEREO-A,STEREO-A,STEREO-A,STEREO-A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error
Time,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29 03:30:00,0.9624655087788899,0.1205938828488191,,,,,2.1799999872843423,0.02711482816211009,,,,,0.10130469302336374,0.04033366528650125,,,,,0.004606978408992291,0.004606978408992291,,,,
2021-05-29 03:45:00,0.8320101956526439,0.11217387566963831,,,,,1.9066666523615519,0.024837778000577404,,,,,0.09772269017994403,0.040832610925038655,,,,,0.006902665210266908,0.006902665210266908,,,,
2021-05-29 04:00:00,0.848555106918017,0.11296748543779055,,,,,1.7126666943232218,0.02329403152925939,,,,,0.10133159769078096,0.041112886865933736,,,,,0.005519011120001475,0.005519011120001475,,,,
2021-05-29 04:15:00,0.6833684871594111,0.10159727955857913,,,,,1.4119999965031942,0.02067423223404474,,,,,0.08926214203238488,0.0390612588574489,,,,,0.005534616112709045,0.005534616112709045,,,,
2021-05-29 04:30:00,0.6109091073274613,0.09594470610221227,,,,,1.259333332379659,0.01929356241680952,,,,,0.08445976451039314,0.038309282561143236,,,,,0.003218122695883115,0.003218122695883115,,,,
2021-05-29 04:45:00,0.5878365109364192,0.09412113204598427,,,,,1.212666670481364,0.018858245542675674,,,,,0.05671317068239053,0.0310122512280941,,,,,0.0027569046864906947,0.0027569046864906947,,,,
2021-05-29 05:00:00,0.5069893966118495,0.08742841482162475,,,,,1.0639999945958456,0.017500591429847986,,,,,0.07482238697508971,0.03551829258600871,,,,,0.004135357029736042,0.004135357029736042,,,,
2021-05-29 05:15:00,0.46660293539365133,0.08397794701159,,,,,0.9022666732470195,0.015917563803643404,,,,,0.06756638822456201,0.03285941295325756,,,,,0.0032233243808150293,0.0032233243808150293,,,,
2021-05-29 05:30:00,0.42443797290325164,0.07963923836747805,,,,,0.7813333551088969,0.014688681578259847,,,,,0.08327536806464195,0.03674440657099088,,,,,0.004140558714667956,0.004140558714667956,,,,
2021-05-29 05:45:00,0.46254025797049203,0.08313157707452774,,,,,0.6487333297729492,0.013252695308778215,,,,,0.08927202733854453,0.038682854175567626,,,,,0.003218122695883115,0.003218122695883115,,,,
